,30-3,10-3,30-5,10-5,30-7,10-7
FIS,0.020271914121375863,0.0011417300561396603,0.018458257296979235,-0.0011659671850467225,0.018148284093692894,-0.0037830951571849536
AKAM,0.020184490599439827,0.009837224680378403,0.020372462179216285,0.02166588124084424,0.021757460543766302,0.03178886147015059
WELL,0.020142128214493463,0.0025585665884599205,0.022208846891534306,0.004471768092136762,0.019136160703085263,0.008491863652405878
LYB,0.019956886358104112,-0.005251341274662026,0.02390555948832578,-0.01253667924564332,0.027690774060997174,-0.021299181850798973
ATO,0.01995591570567148,0.005886157146692044,0.01741014573576614,0.007141562129694347,0.01596916913328639,0.014010689136227761
AVY,0.019563355195082135,0.009090559038259114,0.017684632296091796,0.01506472434204775,0.016941207644103642,0.027344494932759523
NTRS,0.019438926118515276,0.0006538946184453681,0.02012727865090679,-0.0014954126272723643,0.01963316971237284,0.003911192389780436
GOOGL,0.01942399895480228,0.003350734232904556,0.014886828018590832,0.001587358137320743,0.008825202431473498,-0.0013541530994419274
BAX,0.019340607410537097,0.006849861502660433,0.014520796553889964,0.0114085637959541,0.013209829269862809,0.01191375874683601
RSG,0.019335927357393465,0.0036836122523639368,0.01949781317637007,0.0007674038105522436,0.01731993335739915,-0.0038495617239560314
TSN,0.019212820890523216,0.011859917799624147,0.017383709267342166,0.013908790292742355,0.013610495034508525,0.012311444665252838
BAC,0.01915275434991019,0.0030929813316356858,0.02042240543771443,0.00872873449046383,0.017599052537961634,0.02231886545915113
WEC,0.019089563544511922,0.011195297103530946,0.017207063196134676,0.009569551328962329,0.01463192901672742,0.013038124217755685
MAA,0.01905410386022562,0.004525289056002554,0.021014920050091448,0.003999973113698301,0.023802432000541433,0.018879883349032307
WLTW,0.0189578398515377,0.006407180277987518,0.013805698646066754,0.013118819543628195,0.010550667677054332,0.0016458404171274623
KSS,0.018660709992754786,0.008676255149914363,0.018671421138841307,0.008085437414415078,0.023978509566935435,-0.006768578485102202
FMC,0.018365240283379713,0.010338789800426101,0.01591139432660719,0.002105075628588258,0.014352620397500881,-0.011503599967819996
COO,0.018296614606079016,0.008679504869228631,0.015627177905682365,0.013127274495791099,0.01578649336194569,0.027632263758731804
AEE,0.018278175061413042,0.007223079890822894,0.0150153814987468,0.006207643287150046,0.014845723582414903,0.004484708579299697
CMI,0.01818705833907794,0.006736439943621783,0.018034052110605284,0.002807469040004036,0.012870572279944219,0.0030312392981142492
GS,0.018147541386405567,-0.004428677644912591,0.025184456627213993,-0.011800649909619251,0.033315740557039765,-0.010530687720951594
KMI,0.018115119570244167,0.012190826337139828,0.019281323555353443,0.017720943904270915,0.021015976464431086,0.022537827795718297
CMS,0.017861963778635706,0.0066727250014158345,0.011858796590039055,0.005344713745964781,0.005389775981689527,0.0073089909779395675
ICE,0.01770091863018517,0.001405677206714956,0.014636154269710279,0.0018452440683412478,0.012284405229555428,0.00776058684629357
WU,0.017650350107705107,0.0002703499464868974,0.017209384183758072,-0.0024371133570153976,0.015499238600772102,-0.008670191842177113
DE,0.017549546726304235,0.008329453300786242,0.02038101061271401,0.008927553195711608,0.0254709527655238,0.001590796279222283
MMC,0.01753974407703497,0.0031563932408370287,0.017222006772078764,0.0014051239471188641,0.017798358815733963,-0.008982529559436037
MTD,0.017449385000875187,0.0028890106398703507,0.01780832309084131,0.002066300425545236,0.015646669457688757,-0.007756103735672099
ETN,0.017428071671374206,0.0034721718976118434,0.015053049969930985,0.003918648304866288,0.007985898034552906,-0.0045708588690211525
BKNG,0.017256107530152866,-0.012420072038383054,0.021417086834575206,-0.023747150247815627,0.02567898480860257,-0.03246159386191111
MAR,0.0170438428336761,0.008404417879263002,0.017818778451215597,0.009207821729181404,0.018979993684963198,0.009148906265574755
CI,0.01692085310503051,0.002921143382478405,0.015208186491654568,0.002280108573425135,0.004604164352789983,-0.0032008900607443506
GOOG,0.016882506380085642,0.0019345863401556038,0.01244837224678924,0.0009782305129540036,0.007969875335357845,-0.006113057840214737
PNC,0.01685214424471751,0.004885614429387882,0.01888228521197009,0.004963203455529323,0.021367190251343655,0.0019430643042898735
IEX,0.016772636491065977,0.004181050297537651,0.00912214947421502,0.0017251512551827095,0.005292760247411248,0.0026272154274182445
SYY,0.016756645298710095,0.0017747413299920363,0.015531500339460989,-0.000264610596078066,0.014137823067700192,-0.003934434451959255
FITB,0.016726342645033126,0.005944889922602395,0.017287138351714835,0.005373655793374632,0.01847793568944714,0.004804503924518816
EQR,0.0167155279917398,0.0004191909517732256,0.016562321007813068,-0.002326501822903147,0.017401054152960505,-0.0037310640827583575
FRC,0.016519242510425462,0.0013204149907025135,0.013543635850176185,0.005055805891827757,0.004727434071063485,-0.00785156416175586
XEL,0.016366663257255144,0.0075997960212699596,0.013411948413758368,0.009176216378162983,0.013629826399644307,0.012310321454992296
JNJ,0.016335254377216314,0.004030224181021752,0.02153759617223143,0.009978934642873673,0.022281775737346552,0.0072877009377422105
ITW,0.01624886638905284,0.002966553114205657,0.011893077348436216,0.000811922639460967,0.007585972036983248,0.0027101998531345625
GILD,0.016156208090044897,0.001384792313893398,0.023431524512602973,0.0002714816374825206,0.02939802104568291,-0.0027855198128355733
SBUX,0.016036400099800948,0.008353447619283876,0.010543176663192844,0.008566605005365876,0.003064985387358693,0.008174626367460488
TEL,0.01581001146482821,0.0035488338673654875,0.01632014318999546,0.004123915678004612,0.013972447969173634,0.013782716114028235
AMCR,0.015792867975663243,0.007851062806482345,0.012902638768852191,0.043571444836850305,0.007107028921586856,0.03834044099911953
GE,0.015527820450503113,-0.01376238366555945,0.02316170580169019,-0.016234320539742046,0.026169282808237607,-0.035729240001923866
CPRI,0.015384601119868904,0.006929837236848687,0.01501927908941306,0.008112432999499335,0.004557696774911581,0.04695186424064842
BDX,0.015370732134932258,0.0042099451286947915,0.020849409304833616,0.0015718144539303106,0.02378784810209274,-0.001263549563924185
MXIM,0.01536560026875983,0.007972954140599595,0.015103653997715528,0.00840829857087326,0.014092427887294192,-0.004602122385192253
WM,0.015333623793642096,0.011787971921846614,0.01006430725463797,0.015419432206673564,0.0076350619652942545,0.010377592093989538
KO,0.015270343460884059,0.003698653153747056,0.013553091928140143,0.006211667310512479,0.010271072932083597,0.007559279214964241
RE,0.01519323899636322,-0.000771268528705501,0.0106501959901185,0.0002506457105927145,0.00815773592597137,0.0018774201592417323
SRE,0.01515433646630446,0.007281220398072496,0.016297069717144955,0.005991337568132607,0.015081665153310296,0.004764159010000817
HIG,0.015135661370213287,0.004540752709838105,0.01731325992605649,0.0017658246591119274,0.01849429841855042,0.0025787386793549912
EA,0.014994745777459862,0.002322596323612693,0.020009278971194627,-0.0022965554705110954,0.026408261715623747,-0.01374497978347508
CTL,0.014878332424140767,-0.0009598907178003744,0.015792352562385748,0.0006607506308957869,0.018664706816990412,-0.0026785649581573903
